,customer_id,supplier_product_id,complete_description,supplier_customer_id,term,is_correct
2511,d5c6c2e7-8812-4c0c-8f98-e1af410c2627,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc064e6b1b955b9a2bc61d,Buscopan composto comprimidos revestidos,1
2512,e6b3b65f-620b-43b8-814a-bf1157b9e341,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc0638748506797a3b4e69,Buscopan Composto,1
2513,73f8da6f-0701-49d7-b6c4-b1224afa777d,66031af8e963de2dfef5393a,DESCON SOL GOTAS FR X 20ML,63db80c3ca49841b4111f10d,Descon gotas,1
2514,416c5240-f79a-4c62-9339-912eb907dc44,63d97ce93ea6f313a41a6f7b,GASTROL PASTILHA 200,63dc05ea6b1b955b9a2bb65d,gastrol com 200,1
2515,416c5240-f79a-4c62-9339-912eb907dc44,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc05ea6b1b955b9a2bb65d,"Buscopan composto, com 20 unidades, caixa revestida",1
2516,416c5240-f79a-4c62-9339-912eb907dc44,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc05ea6b1b955b9a2bb65d,Drami B6 30 comprimidos novo,1
2517,416c5240-f79a-4c62-9339-912eb907dc44,64a70f44c7f2cb29f29d449c,DESCON XPE CT FR X 120 ML,63dc05ea6b1b955b9a2bb65d,10 com 120 ml,1
2518,9cb0043d-c317-4ea7-909b-fe45624323d1,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc067e64108c7e9fb4afae,Buscopan Composto,1
2519,9cb0043d-c317-4ea7-909b-fe45624323d1,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc067e64108c7e9fb4afae,Buscopan composto comprimidos,1
2520,e71e26d3-cd07-407d-bc29-e93ba0e8f79f,63d97cf33ea6f313a41a7162,DRAMIN CAPSGEL 50MG X 10 - NOVO,63dc075ddfc2cc61ae4336de,Dramin,1
2521,a8f9a87a-4327-4c94-9f43-c72dd3dc6151,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc05c46fe5ef46bf6beece,buscopan composto x20,1
2522,a8f9a87a-4327-4c94-9f43-c72dd3dc6151,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc05c46fe5ef46bf6beece,Dramin b6 com 30,1
2523,a8f9a87a-4327-4c94-9f43-c72dd3dc6151,63d97ce7c582ac45458910c2,ENGOV DISPLAY 25 ENV X 6 COMP,63dc05c46fe5ef46bf6beece,engov display,1
2524,a8f9a87a-4327-4c94-9f43-c72dd3dc6151,63d97ce0c582ac4545890fbf,NEOSALDINA DRAG X 200 (50X4) - NOVO,63dc05c46fe5ef46bf6beece,Neosaldina x200 novo,1
2525,a8f9a87a-4327-4c94-9f43-c72dd3dc6151,63d97ceb3ea6f313a41a6fe1,DORIL DISPLAY 25 BL X 6 COMP,63dc05c46fe5ef46bf6beece,Doril display,1
2526,a8f9a87a-4327-4c94-9f43-c72dd3dc6151,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63dc05c46fe5ef46bf6beece,Neosaldina 20 novo,1
2527,c847fd2d-1df6-4978-9234-674322da619f,63d97cf33ea6f313a41a7162,DRAMIN CAPSGEL 50MG X 10 - NOVO,63dc06f264108c7e9fb4c559,dramin caps gel 50 mg novo,1
2528,c847fd2d-1df6-4978-9234-674322da619f,63d97cdec582ac4545890f69,NEOSALDINA DIP 1.00G X 10 CPR,63dc06f264108c7e9fb4c559,Neosaldina dip,1
2529,c847fd2d-1df6-4978-9234-674322da619f,63d97cd23ea6f313a41a6bb1,BENEGRIP MULTI SOLU OR FR 240ML,63dc06f264108c7e9fb4c559,benegrip Multi xpe,1
2530,c847fd2d-1df6-4978-9234-674322da619f,65819622cc80d23fdb03ab1e,CALMINEX DICLO GEL 60G,63dc06f264108c7e9fb4c559,calminex,1
2531,c847fd2d-1df6-4978-9234-674322da619f,65819622cc80d23fdb03ab1e,CALMINEX DICLO GEL 60G,63dc06f264108c7e9fb4c559,calminex diclo gel,2
2532,c847fd2d-1df6-4978-9234-674322da619f,63d97cf3c582ac45458912c0,DRAMIN B6 GOTAS 30ML X 1 - NOVO,63dc06f264108c7e9fb4c559,dramim gotas,1
2533,c847fd2d-1df6-4978-9234-674322da619f,63d99a89c582ac45458921d9,LISADOR 500MG CAIXA C/ 2X8 COMP,63dc06f264108c7e9fb4c559,lisador 2x8,1
2534,c847fd2d-1df6-4978-9234-674322da619f,63d97cd23ea6f313a41a6bb1,BENEGRIP MULTI SOLU OR FR 240ML,63dc06f264108c7e9fb4c559,Benegrip Multi sol oral,1
2535,c847fd2d-1df6-4978-9234-674322da619f,63d97cf3c582ac45458912c0,DRAMIN B6 GOTAS 30ML X 1 - NOVO,63dc06f264108c7e9fb4c559,Dramin gotas novo,1
2536,c847fd2d-1df6-4978-9234-674322da619f,63d97cdfc582ac4545890f94,DRAMIN CAPSGEL 25MG X 10 - NOVO,63dc06f264108c7e9fb4c559,dramin caps gel 25 mg novo,1
2537,c847fd2d-1df6-4978-9234-674322da619f,63d97cd93ea6f313a41a6ccb,CALMINEX POMADA H 20G x 1,63dc06f264108c7e9fb4c559,calminex,1
2538,c847fd2d-1df6-4978-9234-674322da619f,63d97cdfc582ac4545890f94,DRAMIN CAPSGEL 25MG X 10 - NOVO,63dc06f264108c7e9fb4c559,dramim caps gel 25,1
2539,c847fd2d-1df6-4978-9234-674322da619f,63d97cf3c582ac45458912d5,CORISTINA D PRO CP CT BL X 16,63dc06f264108c7e9fb4c559,coristina bl x16,1
2540,c847fd2d-1df6-4978-9234-674322da619f,63d97ce0c582ac4545890fad,CORISTINA D PRO CP CT BL X 8,63dc06f264108c7e9fb4c559,coristina bl x8,1
2541,c847fd2d-1df6-4978-9234-674322da619f,63d97ce7c582ac45458910c2,ENGOV DISPLAY 25 ENV X 6 COMP,63dc06f264108c7e9fb4c559,engov display 25x6,1
2542,c847fd2d-1df6-4978-9234-674322da619f,63d97cdfc582ac4545890f9a,NEOSALDINA GOTAS 15ML X 1 - NOVO,63dc06f264108c7e9fb4c559,Neosaldina gotas novo,1
2543,c847fd2d-1df6-4978-9234-674322da619f,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63dc06f264108c7e9fb4c559,Neosaldina x20 novo,1
2544,c847fd2d-1df6-4978-9234-674322da619f,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63dc06f264108c7e9fb4c559,benegrip display,1
2545,c847fd2d-1df6-4978-9234-674322da619f,63d97ce7c582ac45458910ba,EPOCLER  SOL OR DISP 12 FLAC X 10 ML,63dc06f264108c7e9fb4c559,Epocler 12x10,2
2546,c847fd2d-1df6-4978-9234-674322da619f,63d97cddc582ac4545890f37,APRACUR DUO CT BL 12 COMP REV,63dc06f264108c7e9fb4c559,apracur duo ct bl 12,1
2547,c847fd2d-1df6-4978-9234-674322da619f,63d97cf13ea6f313a41a7108,NEBACETIN POMADA 15G X 1 - NOVO,63dc06f264108c7e9fb4c559,nebacetin 15g,4
2548,c847fd2d-1df6-4978-9234-674322da619f,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63dc06f264108c7e9fb4c559,neosaldina x30 novo,4
2549,c847fd2d-1df6-4978-9234-674322da619f,63d97cf33ea6f313a41a7162,DRAMIN CAPSGEL 50MG X 10 - NOVO,63dc06f264108c7e9fb4c559,dramim caps gel 50,1
2550,c847fd2d-1df6-4978-9234-674322da619f,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63dc06f264108c7e9fb4c559,Benegrip 25x6,1
2551,c847fd2d-1df6-4978-9234-674322da619f,63d97cdcc582ac4545890f11,BIOTONICO FONT ORIGINAL NV FR 12X400 ML,63dc06f264108c7e9fb4c559,Biotonifo fot original,2
2552,c847fd2d-1df6-4978-9234-674322da619f,63d97cd63ea6f313a41a6c64,ZERO CAL STEVIA FR 80ML,63dc06f264108c7e9fb4c559,zero cal stevia,1
2553,404d0f70-2a3e-4c1e-80bc-5118b4a641a3,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc06406fe5ef46bf6c01e8,Dramin b6,2
2554,404d0f70-2a3e-4c1e-80bc-5118b4a641a3,63d97cd63ea6f313a41a6c70,ADDERA D3 400UI GTS CT FR 10ML - NOVO,63dc06406fe5ef46bf6c01e8,Addera d3 400ui gts,1
2555,404d0f70-2a3e-4c1e-80bc-5118b4a641a3,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc06406fe5ef46bf6c01e8,Buscopan composto cpr,1
2556,404d0f70-2a3e-4c1e-80bc-5118b4a641a3,63d97ce23ea6f313a41a6e5f,ADDERA 1000UI GTS FR 5ML,63dc06406fe5ef46bf6c01e8,Addera gotas 400 ui,1
2557,404d0f70-2a3e-4c1e-80bc-5118b4a641a3,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc06406fe5ef46bf6c01e8,Buscopan Composto comprimidos,1
2558,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97cf33ea6f313a41a7162,DRAMIN CAPSGEL 50MG X 10 - NOVO,63da9dc86202dc5b7feba787,Dramin 50mg,3
2559,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97cdfc582ac4545890f94,DRAMIN CAPSGEL 25MG X 10 - NOVO,63da9dc86202dc5b7feba787,Dramim 25mg,3
2560,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,642498b8816fc857f1c4f3d2,PEPSAMAR 230MG TAB BL20X10 M23 BR - NOVO,63da9dc86202dc5b7feba787,Pepsamar 20x10,3
2561,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63da9dc86202dc5b7feba787,Buscopan,3
2562,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63da9dc86202dc5b7feba787,Dramim 30 CP,3
2563,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,64d3ef1e3544715ff4bc646a,BUSCOPAN GOTAS 10MG/ML 20ML X 1 - NOVO,63da9dc86202dc5b7feba787,Buscopan gotas,3
2564,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97ceb3ea6f313a41a6fd9,EPOCLER SOL OR DISP 60 FLAC X 10 ML,63da9dc86202dc5b7feba787,Epocler 60 flaconetes,1
2565,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da9dc86202dc5b7feba787,Buscopan composto,3
2566,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97cdcc582ac4545890f11,BIOTONICO FONT ORIGINAL NV FR 12X400 ML,63da9dc86202dc5b7feba787,Biotonico original,2
2567,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97ce0c582ac4545890fad,CORISTINA D PRO CP CT BL X 8,63da9dc86202dc5b7feba787,Coristina 8 comp,3
2568,9495b2af-ce42-4c21-87b8-70b1dedd2f5b,63d97cd2c582ac4545890da4,BENEGRIP MULTI DIA 20 COMP,63da9dc86202dc5b7feba787,Benegrip 20cpr,1
2569,e1d57863-7034-4ff3-b296-52d4a7e022f2,63d97cf3c582ac45458912e5,BUSCOPAN GOTAS 10MG/ML 20ML X 1,63dc071f6fe5ef46bf6c2657,Buscopan gotas,1
2570,e1d57863-7034-4ff3-b296-52d4a7e022f2,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc071f6fe5ef46bf6c2657,Dramin B6,1
2571,e1d57863-7034-4ff3-b296-52d4a7e022f2,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc071f6fe5ef46bf6c2657,Buscopan composto comprimidos,1
2572,e1d57863-7034-4ff3-b296-52d4a7e022f2,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc071f6fe5ef46bf6c2657,Buscopan composto comprimido,1
2573,e1d57863-7034-4ff3-b296-52d4a7e022f2,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc071f6fe5ef46bf6c2657,Dramin b6 comprimido,1
2574,e1d57863-7034-4ff3-b296-52d4a7e022f2,64d3ef1e3544715ff4bc646a,BUSCOPAN GOTAS 10MG/ML 20ML X 1 - NOVO,63dc071f6fe5ef46bf6c2657,Buscopan gotas,1
2575,e1d57863-7034-4ff3-b296-52d4a7e022f2,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc071f6fe5ef46bf6c2657,Buscopan composto cpr,1
2576,1db5504f-07be-4caa-ab12-560667214d93,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc0650b329fa2cae29abce,Buscopan composto cpr,1
2577,7fda6813-4c04-45eb-8a85-474e29e21342,63d97ce23ea6f313a41a6e6b,ENGOV ENV 4X6 COMP,63da9e76b38daa74ef443628,ENGOV ENV 4X6 COMP,1
2578,7fda6813-4c04-45eb-8a85-474e29e21342,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da9e76b38daa74ef443628,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,1
2579,7fda6813-4c04-45eb-8a85-474e29e21342,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63da9e76b38daa74ef443628,BUSCOFEM CAPSULAS 400MG X 20,1
2580,7fda6813-4c04-45eb-8a85-474e29e21342,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63da9e76b38daa74ef443628,BUSCOPAN DRAG 10MG X 20 - NOVO,1
2581,7dc57091-79d2-4d58-ac8c-849baa8def56,63d97ce9c582ac454589110a,LACTO PURGA DISPLAY 25 BL X 6 COMP REV,63da4dac3ea6f313a41b7ac6,Lacto purga display 25x6,1
2582,7dc57091-79d2-4d58-ac8c-849baa8def56,63d97ce9c582ac454589110a,LACTO PURGA DISPLAY 25 BL X 6 COMP REV,63da4dac3ea6f313a41b7ac6,Lacta purga display 25x6,1
2583,7dc57091-79d2-4d58-ac8c-849baa8def56,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63da4dac3ea6f313a41b7ac6,Benegrip display 25blx6 comp rev,1
2584,42bc9fd2-cd69-49c1-9259-222d07867c37,63d97ce6c582ac454589108e,MACRODANTINA 100 MG C/ 28 CAPS,63dc05a864108c7e9fb48923,MACRODANTINA 100MG 28 CAPS,1
2585,f1db414a-fec1-4b02-a307-ba314e83e382,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc062d64108c7e9fb4a2b4,Dramin b6 30 comprimidos revestidos,1
2586,f1db414a-fec1-4b02-a307-ba314e83e382,63d97cdc3ea6f313a41a6d66,ESCABIN PRO EMULSAO 4% 100ML X 1,63dc062d64108c7e9fb4a2b4,Escabin,1
2587,2e7980bb-8055-4a82-b556-e8b0b0de04eb,63d97cf13ea6f313a41a7114,HEXOMEDINE 50MG/+ SOL BT1 M15 BR - NOVO,63dc075fb329fa2cae29d9d4,Hexomedine 50Mg novo,1
2588,2e7980bb-8055-4a82-b556-e8b0b0de04eb,63d97ce0c582ac4545890fad,CORISTINA D PRO CP CT BL X 8,63dc075fb329fa2cae29d9d4,Coristina D pro x8,1
2589,2e7980bb-8055-4a82-b556-e8b0b0de04eb,63d97ceec582ac45458911fa,ADDERA + MUSCULAR FR 60 CPRV,63dc075fb329fa2cae29d9d4,Addera + muscular fr 60 cprv,1
2590,2e7980bb-8055-4a82-b556-e8b0b0de04eb,64a70f44720346612a3e36db,DORIL COM BL CT X 10,63dc075fb329fa2cae29d9d4,Doril com bl ct x 10,1
2591,2e7980bb-8055-4a82-b556-e8b0b0de04eb,63d97ceac582ac4545891158,ATROVERAN DIP 1G CT BL X 10 CP,63dc075fb329fa2cae29d9d4,Atroveran 10 comp,1
2592,2e7980bb-8055-4a82-b556-e8b0b0de04eb,63d97cea3ea6f313a41a6fd3,PREDSIM 20MG BLIST. 10 COMP.,63dc075fb329fa2cae29d9d4,Predsim 20Mg com 10 comp,1
2593,67876eed-3e40-4600-a887-7cefe9171026,63d97ceec582ac4545891204,NEOSALDINA DRAG X 20 - NOVO,63da5ec8fa018855cd4a1f29,Neosaldina 20cpr novo,1
2594,67876eed-3e40-4600-a887-7cefe9171026,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da5ec8fa018855cd4a1f29,buscopan composto 20 cpr,1
2595,67876eed-3e40-4600-a887-7cefe9171026,63d97ce9c582ac454589110a,LACTO PURGA DISPLAY 25 BL X 6 COMP REV,63da5ec8fa018855cd4a1f29,Lacto purga display,1
2596,67876eed-3e40-4600-a887-7cefe9171026,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da5ec8fa018855cd4a1f29,Buscopan Composto,1
2597,36bb3751-7feb-4fad-aa9d-ad2ca5b22508,63d97cf13ea6f313a41a7108,NEBACETIN POMADA 15G X 1 - NOVO,63dc072f64108c7e9fb4d0ec,Nebacetin 15g,1
2598,36bb3751-7feb-4fad-aa9d-ad2ca5b22508,63d97cd1c582ac4545890d99,"RINOSORO JET INFANTIL 0,9%",63dc072f64108c7e9fb4d0ec,Rinosoro Jet XT infantil,1
2599,36bb3751-7feb-4fad-aa9d-ad2ca5b22508,64a70f441165741824546ecd,NEBACETIN BABY CREME PREVENT 30G,63dc072f64108c7e9fb4d0ec,Nebacetin Baby prevent 30g,1
2600,790c00d3-e482-468d-a31f-cf981a8f5e91,63d97cf3c582ac45458912d7,CORISTINA D PRO CP BL X 200 (50X4),63dc061b6fe5ef46bf6bfc61,Coristina d pro 50x4,1
2601,7cd9aebb-740f-4bc3-905e-b08fedc4c179,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63da7ef0b2754a2b6ce2d0ba,Buscopan composto cpr,1
2602,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d97cf3c582ac45458912b8,EPAREMA FLAC TR 10ML X 60 - NOVO,63dc05e6b329fa2cae299c29,EPAREMA FLAC 10ML CX C/60,1
2603,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc05e6b329fa2cae299c29,BUSCOPAN CPTO 20 COMP,1
2604,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d97cdec582ac4545890f69,NEOSALDINA DIP 1.00G X 10 CPR,63dc05e6b329fa2cae299c29,NEOSALDINA DIP 1G 10 COMP,1
2605,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d97cd1c582ac4545890d82,MIOFLEX A C/ 12 COMP,63dc05e6b329fa2cae299c29,MIOFLEX A 12 COMP,1
2606,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d97cebc582ac4545891178,BUSCOFEM 10 CAP GEL MOLE 400MG - NOVO,63dc05e6b329fa2cae299c29,BUSCOFEM 400MG 10 CAPS,1
2607,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d97ceb3ea6f313a41a6fd9,EPOCLER SOL OR DISP 60 FLAC X 10 ML,63dc05e6b329fa2cae299c29,EPOCLER 1 FLAC 10ML CX C/ 60,1
2608,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d97cf3c582ac45458912c0,DRAMIN B6 GOTAS 30ML X 1 - NOVO,63dc05e6b329fa2cae299c29,DRAMIN B6 GTS INF 30ML,1
2609,fb1d60da-a460-41b3-951c-283f9b4a5f21,63d99a03c582ac454589162a,LISADOR DIP 1G CT BL 10 COMP,63dc05e6b329fa2cae299c29,LISADOR DIP 10 COMP,1
2610,276fe5ef-2705-4225-a179-b4f4c7b15aa7,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63dc07666b1b955b9a2bfa47,Benegrip display 25bl 6comp,1
2611,276fe5ef-2705-4225-a179-b4f4c7b15aa7,63d97cd7c582ac4545890e58,ESTOMAZIL ABACAXI PO EF CT ENV 6X5G,63dc07666b1b955b9a2bfa47,Estomazil abacaxi 6 env,1
2612,276fe5ef-2705-4225-a179-b4f4c7b15aa7,63d97ce0c582ac4545890fad,CORISTINA D PRO CP CT BL X 8,63dc07666b1b955b9a2bfa47,coristina 8 cpr,1
2613,7bb23924-8b8d-4b7e-9dcb-346a0b364b86,63d97ccf3ea6f313a41a6b5b,TORSILAX CT BL 2X6 COMP,63dc06ea6b1b955b9a2be230,torsilax com 12,1
2614,7bb23924-8b8d-4b7e-9dcb-346a0b364b86,63d97ce53ea6f313a41a6ed5,TORSILAX CT BL 3X10 COMP,63dc06ea6b1b955b9a2be230,torsilax com 30,1
2615,7bb23924-8b8d-4b7e-9dcb-346a0b364b86,63d97ccfc582ac4545890d4d,TORSILAX CT BL 20X10 COMP FC,63dc06ea6b1b955b9a2be230,torsilax 20x10,1
2616,16a8358f-9b00-4ed5-a2d4-225e164589a7,63d97cf03ea6f313a41a70ea,NEOSALDINA DIP 1.00G 100 CPR,63da6b626202dc5b7feb6be2,Neosaldina,1
2617,8a5f1e08-63ee-4636-84f8-00338c0c2fba,63d97cf33ea6f313a41a7162,DRAMIN CAPSGEL 50MG X 10 - NOVO,63dc0635b329fa2cae29a7d9,dramin 50mg c/10,1
2618,8a5f1e08-63ee-4636-84f8-00338c0c2fba,63d97cf3c582ac45458912c0,DRAMIN B6 GOTAS 30ML X 1 - NOVO,63dc0635b329fa2cae29a7d9,dramin b6 gotas,1
2619,8a5f1e08-63ee-4636-84f8-00338c0c2fba,63d97cdfc582ac4545890f94,DRAMIN CAPSGEL 25MG X 10 - NOVO,63dc0635b329fa2cae29a7d9,dramin 25mg c/10,1
2620,8a5f1e08-63ee-4636-84f8-00338c0c2fba,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc0635b329fa2cae29a7d9,dramin b6 comp,1
2621,a3795291-d0fa-431f-a8b4-ca155459caa8,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63dc065f748506797a3b54c5,Buscopan Drag 10Mg X 20 - Novo,2
2622,a3795291-d0fa-431f-a8b4-ca155459caa8,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc065f748506797a3b54c5,Buscopan Composto Cpr Revest X 20 - Novo,2
2623,a3795291-d0fa-431f-a8b4-ca155459caa8,63d97cf03ea6f313a41a70d4,BUSCOPAN DRAG 10MG X 20 - NOVO,63dc065f748506797a3b54c5,Buscopan Drag gotas,1
2624,a3795291-d0fa-431f-a8b4-ca155459caa8,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc065f748506797a3b54c5,Buscopan composto cpr revest,1
2625,a3795291-d0fa-431f-a8b4-ca155459caa8,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc065f748506797a3b54c5,Buscopan composto cpr revest novo,1
2626,281bbf29-4ea2-442d-9694-fdfb035af948,63d97cf13ea6f313a41a70f8,BUSCOPAN COMPOSTO DISP 120CPRV (30X4),63dc063e64108c7e9fb4a555,buscos de composto,1
2627,281bbf29-4ea2-442d-9694-fdfb035af948,63d97cdd3ea6f313a41a6d82,OFOLATO GOTAS 50ML,63dc063e64108c7e9fb4a555,simples gotas,1
2628,445938a2-f2c5-4818-959a-ae9cb82da745,63d97cf13ea6f313a41a70fa,COLFLEX CURCUMA CT FR 30 CPRV,63db8030cb6b004515fd77ad,Colflex curcuma,2
2629,445938a2-f2c5-4818-959a-ae9cb82da745,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63db8030cb6b004515fd77ad,buscopam composto cp novo,1
2630,efc70f29-aaf3-471b-83b0-0340c51a0e42,63d97ce7c582ac45458910c2,ENGOV DISPLAY 25 ENV X 6 COMP,63dc065edfc2cc61ae430678,Engov display,1
2631,efc70f29-aaf3-471b-83b0-0340c51a0e42,63d97cf13ea6f313a41a70f8,BUSCOPAN COMPOSTO DISP 120CPRV (30X4),63dc065edfc2cc61ae430678,Buscopan composto,1
2632,efc70f29-aaf3-471b-83b0-0340c51a0e42,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc065edfc2cc61ae430678,Dramin b6,1
2633,1e56ab6f-1714-4e3b-bac5-8138f44dee42,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63dc07736b1b955b9a2bfcb5,Neosaldina,1
2634,1e56ab6f-1714-4e3b-bac5-8138f44dee42,63d97cf13ea6f313a41a70f8,BUSCOPAN COMPOSTO DISP 120CPRV (30X4),63dc07736b1b955b9a2bfcb5,Buscopan,1
2635,2bcf192f-64a0-4dfa-b31c-05904a9accc2,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc06e66fe5ef46bf6c1c72,buscopan composto x20 novo,1
2636,2bcf192f-64a0-4dfa-b31c-05904a9accc2,63d97cd1c582ac4545890da0,BENEGRIP DISPLAY 25 BL X 6 COMP REV,63dc06e66fe5ef46bf6c1c72,Benegrip 25x6,1
2637,2bcf192f-64a0-4dfa-b31c-05904a9accc2,63d97cee3ea6f313a41a7090,DRAMIN B6 30 CPR REVEST - NOVO,63dc06e66fe5ef46bf6c1c72,dramin b6 c30 novo,1
2638,d84e90fd-c45a-4a55-986e-c7b143beea01,63d97cf3c582ac45458912c0,DRAMIN B6 GOTAS 30ML X 1 - NOVO,63da79fa6202dc5b7feb7cb1,Grameen B6,1
2639,5536da86-955d-412e-92b7-1f23b883dca9,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63dc078164108c7e9fb4e08b,Neosaldina 30cpr novo,1
2640,5536da86-955d-412e-92b7-1f23b883dca9,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc078164108c7e9fb4e08b,Buscopan composto 20cpr novo,1
2641,5536da86-955d-412e-92b7-1f23b883dca9,63d97cd53ea6f313a41a6c35,BUSCOPAN COMPOSTO CPR REVEST X 20 - NOVO,63dc078164108c7e9fb4e08b,Buscopan composto 20cpr,1
2642,5536da86-955d-412e-92b7-1f23b883dca9,6499e997cb86af531f79ab20,AAS PROTECT 100MG TAB BL3X10 - NOVO,63dc078164108c7e9fb4e08b,Aas protect 100mg 30cpr,1
2643,5536da86-955d-412e-92b7-1f23b883dca9,63d97cdc3ea6f313a41a6d62,NEOSALDINA DRAG X 30 - NOVO,63dc078164108c7e9fb4e08b,Neosaldina 30cpr,1
2644,52bab885-3166-4ae0-a378-1babba4526d6,66031af8e963de2dfef5393a,DESCON SOL GOTAS FR X 20ML,64a5857f116574182452a634,Descon Sol Gotas Fr X 20Ml,1
